sheet,tc_id,functionality,procedure,expected,csv_safety_prev,classification,reason,judge_method
28.Camera,27.0,전면 카메라,카메라 > 카메라 전환 > 카메라 UI 표시 확인,"상단: 설정 / 타이머 촬영 버튼 / 사진 preview / 사진, 동영상 / 카메라 전환",NAVIGATION_ONLY,EXCLUDE_CANDIDATE_UNREVIEWED,cue: 미디어 캡처 = 영속 mutation (구제 필터 통과 못함 — mutation 결과 서술 포함),cue_auto
28.Camera,28.0,플래시 OFF - 사진 촬영,1. 카메라 > 플래시 OFF 2. 어두운곳 사진 촬영 3. 밝은곳 사진 촬영,플래시 OFF 아이콘이 표시된다. 1. 플래시가 동작하지 않는다. 2. 플래시가 동작하지 않는다.,READ_ONLY,EXCLUDE_CANDIDATE_UNREVIEWED,cue: 미디어 캡처 = 영속 mutation (구제 필터 통과 못함 — mutation 결과 서술 포함),cue_auto
28.Camera,29.0,플래시 Auto - 사진 촬영,1. 카메라 > 플래시 Auto 2. 어두운곳 사진 촬영 3. 밝은곳 사진 촬영,1. 플래시 Auto 아이콘이 표시된다. 2. 플래시가 동작한다. 3. 플래시가 동작하지 않는다.,READ_ONLY,EXCLUDE_CANDIDATE_UNREVIEWED,cue: 미디어 캡처 = 영속 mutation (구제 필터 통과 못함 — mutation 결과 서술 포함),cue_auto
28.Camera,30.0,플래시 ON - 사진 촬영,1. 카메라 > 플래시 아이콘 ON 2. 어두운곳 사진 촬영 3. 밝은곳 사진 촬영,1. 플래시 ON 아이콘이 표시됨 2. 촬영 시 플래시가 동작한다. 3. 촬영 시 플래시가 동작한다.,READ_ONLY,EXCLUDE_CANDIDATE_UNREVIEWED,cue: 미디어 캡처 = 영속 mutation (구제 필터 통과 못함 — mutation 결과 서술 포함),cue_auto
28.Camera,31.0,촬영 타이머,1. 카메라 > 타이머 off 설정 > 촬영 2. 카메라 > 타이머 3초 설정 > 촬영 3. 카메라 > 타이머 5초 설정 > 촬영 4. 카메라 > 타이머 10초 설정 > 촬영,1. 타이머 없이 사진 촬영 2. 화면에 설정한 타이머가 오른쪽 상단에 표시되며 카운트다운 후(3초) 사진 촬영 3. 화면에 설정한 타이머가 오른쪽 상단에 표시되며 카운트다운 후(5초) 사진 촬영 4. 화면에 설정한 타이머가 오른쪽 상단에 표시되며 카운트다운 후(10초) 사진 촬영,READ_ONLY,EXCLUDE_CANDIDATE_UNREVIEWED,cue: 미디어 캡처 = 영속 mutation (구제 필터 통과 못함 — mutation 결과 서술 포함),cue_auto
28.Camera,35.0,빠른 동영상 촬영,1. 카메라 > 촬영 버튼 길게 누르기 2. 길게 눌렀던 버튼을 떼기,1. 빠른 동영상 촬영이 시작됨 2. 빠른 동영상 촬영이 중지됨,NAVIGATION_ONLY,EXCLUDE_CANDIDATE_UNREVIEWED,cue: 미디어 캡처 = 영속 mutation (구제 필터 통과 못함 — mutation 결과 서술 포함),cue_auto
28.Camera,36.0,빠른 동영상 촬영,1. 카메라 > 촬영 버튼 길게 누르기 > 오른쪽 잠금 아이콘 쪽으로 스와이프 후 손가락 뗌 2. 녹화 버튼 / 화면 캡쳐 버튼 탭,"1. 동영상 촬영이 계속되며 녹화 버튼과 화면 캡쳐 버튼 표시 2. 녹화 버튼을 탭하면 촬영이 중지되고, 캡쳐 버튼을 누르면 녹화 중인 화면이 캡쳐됨",NAVIGATION_ONLY,EXCLUDE_CANDIDATE_UNREVIEWED,cue: 미디어 캡처 = 영속 mutation (구제 필터 통과 못함 — mutation 결과 서술 포함),cue_auto
28.Camera,37.0,빠른 동영상 촬영 - Long Tab,1. 카메라 > 촬영 버튼 길게 누르기 > 오른쪽 잠금 아이콘 쪽으로 스와이프 후 손가락 뗌 2. 카메라 아이콘 Long Tab,동영상 촬영중에는 연속촬영이 지원되지 않습니다' 토스트 출력됨,NAVIGATION_ONLY,EXCLUDE_CANDIDATE_UNREVIEWED,cue: 미디어 캡처 = 영속 mutation (구제 필터 통과 못함 — mutation 결과 서술 포함),cue_auto
28.Camera,38.0,동영상 화면,카메라 > 동영상,상단: 설정 / 플래쉬 하단: 갤러리 / 빨간 녹화버튼 / 화면 배율 / 카메라 전환,NAVIGATION_ONLY,KEEP,표본검사 직독: 동영상 탭 화면 구성 observe — 녹화버튼 라벨 cue 오발 (촬영 0),human_confirmed
28.Camera,39.0,동영상 화면,카메라 > 화질 설정 버튼 > 고화질 / 일반 화질 / VGA / CIF,동영상 화질이 설정한 옵션에 따라 촬영되어야 함,NAVIGATION_ONLY,EXCLUDE_CANDIDATE_UNREVIEWED,cue: 미디어 캡처 = 영속 mutation (구제 필터 통과 못함 — mutation 결과 서술 포함),cue_auto
28.Camera,40.0,동영상 메뉴 설정 변경,1. 동영상 > 마이크 2. 동영상 > 피부 부드럽게 3. 동영상 > 메뉴 > 동영상 화질,"1. 마이크 On/ 마이크 Off 2.. 1부터 10까지 조절 가능 3. 동영상 화질: FHD 30 / HD 30 각각 선택 가능하고, 선택하면 적용된 내용이 화면에 표시",READ_ONLY,EXCLUDE,직독: mutation·외부효과·환경제어가 검증 주제 — observe 분리 불가,human_confirmed
28.Camera,41.0,플래시 Auto - 동영상 촬영,1. 카메라 > 플래시 Auto 2. 어두운곳 동영상 촬영 3. 밝은곳 동영상 촬영,1. 플래시 Auto 아이콘이 표시된다. 2. 플래시가 동작한다. 3. 플래시가 동작하지 않는다.,READ_ONLY,EXCLUDE_CANDIDATE_UNREVIEWED,cue: 미디어 캡처 = 영속 mutation (구제 필터 통과 못함 — mutation 결과 서술 포함),cue_auto
28.Camera,42.0,동영상 촬영 시 소리 녹음,1. 동영상 > 마이크 On > 동영상 촬영 > 정지 후 저장된 영상 확인 2. 동영상 > 마이크 Off > 동영상 촬영 > 정지 후 저장된 영상 확인,1. 영상과 소리가 녹화됨 2. 소리없이 영상만 녹화됨,READ_ONLY,EXCLUDE_CANDIDATE_UNREVIEWED,cue: 미디어 캡처 = 영속 mutation; 저장 = mutation (구제 필터 통과 못함 — mutation 결과 서술 포함),cue_auto
28.Camera,43.0,설정 - 동영상 크기,카메라 > 동영상 > 메뉴 > 영상 크기,"HD 30 / FHD 30 영상 크기 선택이 가능하고, 촬영 시 선택한 영상 크기가 적용됨",READ_ONLY,EXCLUDE_CANDIDATE_UNREVIEWED,cue: 미디어 캡처 = 영속 mutation (구제 필터 통과 못함 — mutation 결과 서술 포함),cue_auto
28.Camera,44.0,동영상 화면,카메라 > 동영상 >동영상 메뉴 UI 표시 확인,1. 상단: 플래시/ 마이크/ 피부 부드럽게/ 메뉴 2. 하단: 미리보기/ 사진/동영상/ 슬로모션/ 카메라 전환 3. 녹화버튼(빨간색),NAVIGATION_ONLY,EXCLUDE_CANDIDATE_UNREVIEWED,cue: 미디어 캡처 = 영속 mutation (구제 필터 통과 못함 — mutation 결과 서술 포함),cue_auto
28.Camera,45.0,슬로우 모션 촬영,카메라 > 슬로우모션 > 촬영,슬로우모션 모드의 촬영이 시작되며 상단에 촬영 시간이 표시됨,NAVIGATION_ONLY,EXCLUDE_CANDIDATE_UNREVIEWED,cue: 미디어 캡처 = 영속 mutation (구제 필터 통과 못함 — mutation 결과 서술 포함),cue_auto
28.Camera,46.0,슬로우 모션 - 설정,카메라 > 슬로우모션 > 메뉴 선택,"설정 아이콘 표시되며, 선택 시 카메라 설정 화면으로 이동",NAVIGATION_ONLY,EXCLUDE_CANDIDATE_UNREVIEWED,cue: 데이터 이동/복사 = mutation (구제 필터 통과 못함 — mutation 결과 서술 포함),cue_auto
28.Camera,49.0,후면 카메라 - 가로모드,카메라 > 휴대폰 가로로 들어올림,"1. 카메라 상단 메뉴, 썸네일, 화면 전환 버튼 아이콘이 방향에 맞게 회전한다. 2. 동영상 촬영시 촬영 시간이 방향에 맞게 회전한다.",NAVIGATION_ONLY,EXCLUDE_CANDIDATE_UNREVIEWED,cue: 미디어 캡처 = 영속 mutation (구제 필터 통과 못함 — mutation 결과 서술 포함),cue_auto
28.Camera,50.0,동영상 화면,카메라 > 동영상,상단: 설정 하단: 갤러리 / 빨간 녹화버튼 / 카메라 전환,NAVIGATION_ONLY,EXCLUDE_CANDIDATE_UNREVIEWED,cue: 미디어 캡처 = 영속 mutation (구제 필터 통과 못함 — mutation 결과 서술 포함),cue_auto
28.Camera,51.0,동영상 화면,카메라 > 화질 설정 버튼 > 일반 화질 / VGA / CIF / QVGA 선택,동영상 화질이 설정한 옵션에 따라 촬영되어야 함,NAVIGATION_ONLY,EXCLUDE_CANDIDATE_UNREVIEWED,cue: 미디어 캡처 = 영속 mutation (구제 필터 통과 못함 — mutation 결과 서술 포함),cue_auto
28.Camera,52.0,카메라 설정,카메라 > 메뉴 > 카메라 설정,QR 코드 스캔 On/Off 수직 / 수평 안내선 On/Off 위치 태그 On/Off 화면 깜박거림 방지 촬영버튼 설정 카메라 설정 유지 On/Off 연속 촬영 On/Off 셀카 보이는대로 저장 On/Off,NAVIGATION_ONLY,EXCLUDE_CANDIDATE_UNREVIEWED,cue: 미디어 캡처 = 영속 mutation; 저장 = mutation; 상태 토글 = mutation (구제 필터 통과 못함 — mutation 결과 서술 포함),cue_auto
28.Camera,53.0,카메라 설정 - QR 코드 스캔 On,1. 카메라 > 메뉴 > 카메라 설정 > QR 코드 스캔 On 1. 카메라 > 메뉴 > 카메라 설정 > QR 코드 스캔 Off,1. 사진 모드 상단에 QR 코드 스캔 버튼이 표시됨 2. 사진 모드 상단에 QR코드 스캔 버튼 미표시됨,NAVIGATION_ONLY,EXCLUDE,직독: mutation·외부효과·환경제어가 검증 주제 — observe 분리 불가,human_confirmed
28.Camera,54.0,QR 코드 스캔,1. Wi-Fi 네트워크 QR 코드 스캔 2. 사진 모드 상단에 QR 코드 스캔 아이콘 탭 >Wi-Fi 네트워크 QR 코드 스캔,"1. 연결 팝업이 발생하고, 다음으로 이동을 누르면 네트워크에 연결되고, 취소 버튼을 누르면 연결되지 않음 2. QR 코드 스캔 잠금 기능이 활성화되며, QR 코드 인식 안 됨",NAVIGATION_ONLY,EXCLUDE_CANDIDATE_UNREVIEWED,cue: 상태 토글 = mutation; 데이터 이동/복사 = mutation (구제 필터 통과 못함 — mutation 결과 서술 포함),cue_auto
28.Camera,55.0,카메라 설정 - 수직 / 수평 안내선,1. 카메라 > 메뉴 > 카메라 설정 > 수직 / 수평 안내선 On 2. 카메라 > 메뉴 > 카메라 설정 > 수직 / 수평 안내선 Off,1. 수직/수평 안내선이 인물사진/사진/동영상/슬로 모션 프리뷰 화면에 표시됨 2. 수직/수평 안내선이 인물사진/사진/동영상/슬로 모션 프리뷰 화면에 표시되지 않음,NAVIGATION_ONLY,EXCLUDE,직독: mutation·외부효과·환경제어가 검증 주제 — observe 분리 불가,human_confirmed
28.Camera,59.0,카메라 설정 - 화면 깜빡거림 방지,카메라 > 메뉴 > 카메라 설정 > 화면 깜빡거림 방지,"자동(기본값) / 꺼짐 / 50Hz / 60Hz 각각 선택 가능하고, 선택한 사항이 적용됨",NAVIGATION_ONLY,EXCLUDE,직독: mutation·외부효과·환경제어가 검증 주제 — observe 분리 불가,human_confirmed
28.Camera,60.0,카메라 설정 - 촬영버튼 설정,1. 카메라 > 메뉴 > 카메라 설정 > 촬영버튼 설정 > 음량 버튼 누르기,"1. 사진 및 동영상 촬영 화면 확대/축소 시스템 음량 조절 각각 선택이 가능하고, 선택한 사항이 카메라 앱에서 음량 버튼 누르기 동작으로 적용됨",NAVIGATION_ONLY,EXCLUDE_CANDIDATE_UNREVIEWED,cue: 미디어 캡처 = 영속 mutation (구제 필터 통과 못함 — mutation 결과 서술 포함),cue_auto
28.Camera,69.0,카메라 - Pinch In (축소),카메라 > 프리뷰 화면 > Pinch In,프리뷰 화면이 축소되어 광각 효과가 적용된다. (최소 1.0x 배율),READ_ONLY,REVIEW_QUEUE,직독: fixture/editor·compose 진입/transient input/verifier 재설계/assert 분리 필요 (상세 분류는 재설계 트랙),human_confirmed
28.Camera,70.0,동영상 정보확인,카메라 > 동영상 촬영 > 좌측하단 미리보기 > 더보기 > 정보 > 세부정보,"촬영한 동영상의 파일경로, 날짜, 동영상 제목, 화질 및 해상도, 파일크기 등 세부정보가 표시됨",READ_ONLY,EXCLUDE_CANDIDATE_UNREVIEWED,cue: 미디어 캡처 = 영속 mutation (구제 필터 통과 못함 — mutation 결과 서술 포함),cue_auto
28.Camera,71.0,동영상 촬영,카메라 > 동영상 녹화하기 > 촬영완료,촬영한 동영상 정상적으로 저장되었는지 확인한다.,READ_ONLY,EXCLUDE_CANDIDATE_UNREVIEWED,cue: 미디어 캡처 = 영속 mutation; 저장 = mutation (구제 필터 통과 못함 — mutation 결과 서술 포함),cue_auto
28.Camera,72.0,동영상 - 설정 - 마이크 ON,카메라 > 설정 아이콘 > 마이크 토글 ON > 동영상 촬영,동영상이 촬영되고 저장된 동영상에 마이크 사운드가 녹음된다.,READ_ONLY,EXCLUDE_CANDIDATE_UNREVIEWED,cue: 미디어 캡처 = 영속 mutation; 저장 = mutation; 상태 토글 = mutation (구제 필터 통과 못함 — mutation 결과 서술 포함),cue_auto
28.Camera,73.0,동영상 - 설정 - 마이크 OFF,카메라 > 설정 아이콘 > 마이크 토글 OFF > 동영상 촬영,동영상이 촬영되고 저장된 동영상에 마이크 사운드가 녹음되지 않는다.,NAVIGATION_ONLY,EXCLUDE_CANDIDATE_UNREVIEWED,cue: 미디어 캡처 = 영속 mutation; 저장 = mutation; 상태 토글 = mutation (구제 필터 통과 못함 — mutation 결과 서술 포함),cue_auto
28.Camera,74.0,설정 - 떨림 방지 기능,카메라 > 설정 아이콘 > 떨림 방지 기능 > 사진/동영상 촬영,"화면 깜박 거림 방지 기능 설정 값은 자동, 꺼짐, 50Hz, 60Hz가 있고, 설정 값에 따라 사진 및 동영상이 촬영된다. (Default: 자동)",READ_ONLY,EXCLUDE_CANDIDATE_UNREVIEWED,cue: 미디어 캡처 = 영속 mutation (구제 필터 통과 못함 — mutation 결과 서술 포함),cue_auto
28.Camera,75.0,동영상 미리보기 - 이전키,카메라 > 동영상 녹화하기 > 이전키,카메라 프리뷰화면으로 이동되는지 확인한다.,NAVIGATION_ONLY,EXCLUDE_CANDIDATE_UNREVIEWED,cue: 미디어 캡처 = 영속 mutation; 데이터 이동/복사 = mutation (구제 필터 통과 못함 — mutation 결과 서술 포함),cue_auto
28.Camera,77.0,동영상 미리보기 - 삭제,카메라 > 동영상 녹화하기 > 촬영완료 > 촬영한 동영상 탭 > 삭제,정상적으로 삭제되어야 한다.,NAVIGATION_ONLY,EXCLUDE_CANDIDATE_UNREVIEWED,cue: 미디어 캡처 = 영속 mutation; 삭제 = mutation (구제 필터 통과 못함 — mutation 결과 서술 포함),cue_auto
28.Camera,78.0,플래시 OFF - 사진 촬영,1. 카메라 > 플래시 OFF 2. 어두운곳 사진 촬영 3. 밝은곳 사진 촬영,플래시 OFF 아이콘이 표시된다. 1. 플래시가 동작하지 않는다. 2. 플래시가 동작하지 않는다.,NAVIGATION_ONLY,EXCLUDE_CANDIDATE_UNREVIEWED,cue: 미디어 캡처 = 영속 mutation (구제 필터 통과 못함 — mutation 결과 서술 포함),cue_auto
28.Camera,79.0,동영상 촬영 - 메시지,메시지 > 파일 첨부 > 동영상 촬영,1. 카메라 앱에 진입되며 동영상 탭에 이동되어있다. 2. 동영상 촬영시 상단 촬영시간 하단에 실시간 동영상 파일 크기 노출된다.,NAVIGATION_ONLY,EXCLUDE_CANDIDATE_UNREVIEWED,cue: 미디어 캡처 = 영속 mutation; 데이터 이동/복사 = mutation (구제 필터 통과 못함 — mutation 결과 서술 포함),cue_auto
28.Camera,89.0,카메라 - 알람,카메라 > 알람이 동작함,알람음 발생하고 상단에 인디케이터바 알람 확인,READ_ONLY,EXCLUDE,직독: mutation·외부효과·환경제어가 검증 주제 — observe 분리 불가,human_confirmed
28.Camera,90.0,카메라 - 캘린더 알림,카메라 > 캘린더 알림 발생,캘린더 알림음 발생하고 상단에 인디케이터바 캘린더 알림 확인,READ_ONLY,EXCLUDE,직독: mutation·외부효과·환경제어가 검증 주제 — observe 분리 불가,human_confirmed
28.Camera,95.0,전면 카메라/사진 - Home 버튼,전면 카메라 > 사진 > Home으로 나가기 > 카메라 실행,전면 카메라 사진 프리뷰 화면,NAVIGATION_ONLY,REVIEW_QUEUE,직독: fixture/editor·compose 진입/transient input/verifier 재설계/assert 분리 필요 (상세 분류는 재설계 트랙),human_confirmed
28.Camera,96.0,전면 카메라/동영상 - Home 버튼,전면 카메라 > 동영상 > Home으로 나가기 > 카메라 실행,전면 카메라 동영상 프리뷰 화면,NAVIGATION_ONLY,REVIEW_QUEUE,직독: fixture/editor·compose 진입/transient input/verifier 재설계/assert 분리 필요 (상세 분류는 재설계 트랙),human_confirmed
28.Camera,97.0,후면 카메라/사진 - Home 버튼,후면 카메라 > 사진 > Home으로 나가기 > 카메라 실행,후면 카메라 사진 프리뷰 화면,NAVIGATION_ONLY,KEEP,후면/사진 default + Home 재진입 — 모드 라벨+foreground verifier,human_confirmed
28.Camera,98.0,후면 카메라/동영상 - Home 버튼,후면 카메라 > 동영상 > Home으로 나가기 > 카메라 실행,후면 카메라 동영상 프리뷰 화면,NAVIGATION_ONLY,REVIEW_QUEUE,직독: fixture/editor·compose 진입/transient input/verifier 재설계/assert 분리 필요 (상세 분류는 재설계 트랙),human_confirmed
28.Camera,101.0,빠르게 카메라 열기,설정 > 시스템 > 동작 > 빠르게 카메라 열기 On 전원 버튼(물리키) 더블 클릭,카메라 실행되어야 함,NAVIGATION_ONLY,EXCLUDE,직독: mutation·외부효과·환경제어가 검증 주제 — observe 분리 불가,human_confirmed
28.Camera,102.0,전면 카메라 - 사진,1. 카메라 > 사진 촬영 > 갤러리 > 사진 > 더보기 아이콘 Tap >정보 Tap,1. 해당 사진이 좌우반전 없이 노출되는지 확인 2. 갤러리 사진 정보의 '위치 보기' 메뉴가 노출되는지 확인,NAVIGATION_ONLY,EXCLUDE_CANDIDATE_UNREVIEWED,cue: 미디어 캡처 = 영속 mutation (구제 필터 통과 못함 — mutation 결과 서술 포함),cue_auto
28.Camera,103.0,전면 카메라 - 사진,카메라 > 사진 촬영 > 갤러리 > 사진 > 더보기 아이콘 Tap > 정보 Tap > '위치보기' 메뉴 Tap,Google 지도 App 실행되며 사진 촬영한 장소의 위치가 노출되어야 한다.,NAVIGATION_ONLY,EXCLUDE_CANDIDATE_UNREVIEWED,cue: 미디어 캡처 = 영속 mutation (구제 필터 통과 못함 — mutation 결과 서술 포함),cue_auto
28.Camera,104.0,전면 카메라 - 사진,1.카메라 > 사진 촬영 > 갤러리 > 사진 > 더보기 아이콘 Tap > 정보 Tap,1. 해당 사진이 좌우반전 없이 노출되는지 확인 2. 갤러리 사진 정보의 '위치 보기' 메뉴가 노출되지 않는지 확인,NAVIGATION_ONLY,EXCLUDE_CANDIDATE_UNREVIEWED,cue: 미디어 캡처 = 영속 mutation (구제 필터 통과 못함 — mutation 결과 서술 포함),cue_auto
28.Camera,105.0,전면 카메라 - 사진,1. 카메라 > 사진 촬영 > 갤러리 > 사진 > 더보기 아이콘 Tap >정보 Tap,1. 해당 사진이 좌우반전 되는지 확인 2. 갤러리 사진 정보의 '위치 보기' 메뉴가 노출되는지 확인,NAVIGATION_ONLY,EXCLUDE_CANDIDATE_UNREVIEWED,cue: 미디어 캡처 = 영속 mutation (구제 필터 통과 못함 — mutation 결과 서술 포함),cue_auto
28.Camera,106.0,전면 카메라 - 사진,카메라 > 사진 촬영 > 갤러리 > 사진 > 더보기 아이콘 Tap > 정보 Tap > '위치보기' 메뉴 Tap,Google 지도 App 실행되며 사진 촬영한 장소의 위치가 노출되어야 한다.,NAVIGATION_ONLY,EXCLUDE_CANDIDATE_UNREVIEWED,cue: 미디어 캡처 = 영속 mutation (구제 필터 통과 못함 — mutation 결과 서술 포함),cue_auto
28.Camera,107.0,전면 카메라 - 사진,1.카메라 > 사진 촬영 > 갤러리 > 사진 > 더보기 아이콘 Tap > 정보 Tap,1. 해당 사진이 좌우반전 되는지 확인 2. 갤러리 사진 정보의 '위치 보기' 메뉴가 노출되지 않는지 확인,NAVIGATION_ONLY,EXCLUDE_CANDIDATE_UNREVIEWED,cue: 미디어 캡처 = 영속 mutation (구제 필터 통과 못함 — mutation 결과 서술 포함),cue_auto
28.Camera,108.0,전면 카메라 - 동영상,1. 카메라 > 동영상 촬영 > 갤러리 > 동영상 > 더보기 아이콘 Tap >정보 Tap,1. 해당 동영상이 좌우반전 없이 노출되는지 확인 2. 갤러리 동영상 정보의 '위치 보기' 메뉴가 노출되는지 확인,NAVIGATION_ONLY,EXCLUDE_CANDIDATE_UNREVIEWED,cue: 미디어 캡처 = 영속 mutation (구제 필터 통과 못함 — mutation 결과 서술 포함),cue_auto
28.Camera,109.0,전면 카메라 - 동영상 - photo shooting,1. 카메라 > 동영상 촬영 > photo shooting버튼 Tap > 갤러리 > 사진 > 더보기 아이콘 Tap >정보 Tap,"1. 동영상 촬영중, photo shooting 버튼을 누른 순간의 사진이 좌우 반전 없이 노출 되는지 확인 2. 갤러리 사진 정보의 '위치 보기' 메뉴가 노출되는지 확인",NAVIGATION_ONLY,EXCLUDE_CANDIDATE_UNREVIEWED,cue: 미디어 캡처 = 영속 mutation (구제 필터 통과 못함 — mutation 결과 서술 포함),cue_auto
28.Camera,110.0,전면 카메라 - 동영상,1. 카메라 > 동영상 촬영 > 갤러리 > 동영상> 더보기 아이콘 Tap > 정보 Tap > '위치보기' 메뉴 Tap,Google 지도 App 실행되며 사진 촬영한 장소의 위치가 노출되어야 한다.,NAVIGATION_ONLY,EXCLUDE_CANDIDATE_UNREVIEWED,cue: 미디어 캡처 = 영속 mutation (구제 필터 통과 못함 — mutation 결과 서술 포함),cue_auto
28.Camera,111.0,전면 카메라 - 동영상 - photo shooting,1. 카메라 > 동영상 촬영 > photo shooting버튼 Tap > 갤러리 > 사진 > 더보기 아이콘 Tap >정보 Tap > '위치보기' 메뉴 Tap,Google 지도 App 실행되며 사진 촬영한 장소의 위치가 노출되어야 한다.,NAVIGATION_ONLY,EXCLUDE_CANDIDATE_UNREVIEWED,cue: 미디어 캡처 = 영속 mutation (구제 필터 통과 못함 — mutation 결과 서술 포함),cue_auto
28.Camera,112.0,전면 카메라 - 동영상,1.카메라 > 동영상 촬영 > 갤러리 > 동영상 > 더보기 아이콘 Tap > 정보 Tap,1. 해당 동영상이 좌우반전 없이 노출되는지 확인 2. 갤러리 사진 정보의 '위치 보기' 메뉴가 노출되지 않는지 확인,NAVIGATION_ONLY,EXCLUDE_CANDIDATE_UNREVIEWED,cue: 미디어 캡처 = 영속 mutation (구제 필터 통과 못함 — mutation 결과 서술 포함),cue_auto
28.Camera,113.0,화면 분할 - 연속 촬영,1. 카메라 > 설정 > 연속 촬영 On 2. 현재 실행중인 창 > 카메라 앱 아이콘 롱 탭 > 화면 분할 > 화면 분할 사용할 임의의 앱 선택 3. 사진 탭에서 촬영버튼 왼쪽으로 드래그,화면 분할 상태에서 연속 촬영 기능 동작한다.,NAVIGATION_ONLY,EXCLUDE_CANDIDATE_UNREVIEWED,cue: 미디어 캡처 = 영속 mutation (구제 필터 통과 못함 — mutation 결과 서술 포함),cue_auto
28.Camera,114.0,화면 분할 - 셔터 롱탭해 동영상 촬영,1. 현재 실행중인 창 > 카메라 앱 아이콘 롱 탭 > 화면 분할 > 화면 분할 사용할 임의의 앱 선택 2. 셔터 롱 탭해 동영상 촬영,화면 분할 상태에서 동영상 촬영된다.,NAVIGATION_ONLY,EXCLUDE_CANDIDATE_UNREVIEWED,cue: 미디어 캡처 = 영속 mutation (구제 필터 통과 못함 — mutation 결과 서술 포함),cue_auto
28.Camera,115.0,화면 분할 - 촬영한 사진 및 동영상,1. 현재 실행중인 창 > 카메라 앱 아이콘 롱 탭 > 화면 분할 > 화면 분할 사용할 임의의 앱 선택 2. 사진 및 동영상 촬영 3. 좌측 하단 썸네일로 사진 및 동영상 확인,"화면 분할 상태에서 사진 및 동영상 저장되고, 해당 파일 삭제 및 공유 가능하다.",NAVIGATION_ONLY,EXCLUDE_CANDIDATE_UNREVIEWED,cue: 미디어 캡처 = 영속 mutation; 삭제 = mutation; 저장 = mutation (구제 필터 통과 못함 — mutation 결과 서술 포함),cue_auto
28.Camera,116.0,화면 분할 - 카메라 위치,1. 현재 실행중인 창 > 임의의 앱 아이콘 롱 탭 > 화면 분할 > 카메라 앱 선택,1. 카메라가 화면 분할 하단 화면으로 실행된다. 2. 화면 분할 상단에 위치했을 때와 동일하게 동작한다.,NAVIGATION_ONLY,REVIEW_QUEUE,직독: fixture/editor·compose 진입/transient input/verifier 재설계/assert 분리 필요 (상세 분류는 재설계 트랙),human_confirmed
28.Camera,117.0,전면 카메라 - 동영상 - photo shooting,1. 카메라 > 동영상 촬영 > photo shooting버튼 Tap > 갤러리 > 사진 > 더보기 아이콘 Tap >정보 Tap > '위치보기' 메뉴 Tap,Google 지도 App 실행되며 사진 촬영한 장소의 위치가 노출되어야 한다.,NAVIGATION_ONLY,EXCLUDE_CANDIDATE_UNREVIEWED,cue: 미디어 캡처 = 영속 mutation (구제 필터 통과 못함 — mutation 결과 서술 포함),cue_auto
28.Camera,118.0,전면 카메라 - 동영상,1. 카메라 > 동영상 촬영 > 갤러리 > 동영상 > 더보기 아이콘 Tap >정보 Tap,1. 해당 동영상이 좌우반전 되는지 확인 2. 갤러리 동영상 정보의 '위치 보기' 메뉴가 노출되지 않는지 확인,NAVIGATION_ONLY,EXCLUDE_CANDIDATE_UNREVIEWED,cue: 미디어 캡처 = 영속 mutation (구제 필터 통과 못함 — mutation 결과 서술 포함),cue_auto
28.Camera,119.0,전면 카메라 - 동영상 - photo shooting,1. 카메라 > 동영상 촬영 > photo shooting버튼 Tap > 갤러리 > 사진 > 더보기 아이콘 Tap >정보 Tap,"1. 동영상 촬영중, photo shooting 버튼을 누른 순간의 사진이 좌우 반전 되는지 확인 2. 갤러리 동영상 정보의 '위치 보기' 메뉴가 노출되지 않는지 확인",NAVIGATION_ONLY,EXCLUDE_CANDIDATE_UNREVIEWED,cue: 미디어 캡처 = 영속 mutation (구제 필터 통과 못함 — mutation 결과 서술 포함),cue_auto
28.Camera,120.0,후면 카메라 - 사진,카메라 > 사진 촬영 > 갤러리 > 사진 > 더보기 아이콘 Tap > 정보 Tap,1. 갤러리 사진 정보의 '위치 보기' 메뉴가 노출되는지 확인.,NAVIGATION_ONLY,EXCLUDE_CANDIDATE_UNREVIEWED,cue: 미디어 캡처 = 영속 mutation (구제 필터 통과 못함 — mutation 결과 서술 포함),cue_auto
28.Camera,121.0,후면 카메라 - 사진,카메라 > 사진 촬영 > 갤러리 > 사진 > 더보기 아이콘 Tap > 정보 Tap > '위치보기' 메뉴 Tap,Google 지도 App 실행되며 사진 촬영한 장소의 위치가 노출되어야 한다.,NAVIGATION_ONLY,EXCLUDE_CANDIDATE_UNREVIEWED,cue: 미디어 캡처 = 영속 mutation (구제 필터 통과 못함 — mutation 결과 서술 포함),cue_auto
28.Camera,122.0,후면 카메라 - 사진,카메라 > 사진 촬영 > 갤러리 > 사진 > 더보기 아이콘 Tap > 정보 Tap,갤러리 사진 정보의 '위치 보기' 메뉴가 노출되지 않는지 확인,NAVIGATION_ONLY,EXCLUDE_CANDIDATE_UNREVIEWED,cue: 미디어 캡처 = 영속 mutation (구제 필터 통과 못함 — mutation 결과 서술 포함),cue_auto
28.Camera,123.0,후면 카메라 - 동영상,카메라 > 사진 촬영 > 갤러리 > 사진 > 더보기 아이콘 Tap > 정보 Tap,1. 갤러리 사진 정보의 '위치 보기' 메뉴가 노출되는지 확인.,NAVIGATION_ONLY,EXCLUDE_CANDIDATE_UNREVIEWED,cue: 미디어 캡처 = 영속 mutation (구제 필터 통과 못함 — mutation 결과 서술 포함),cue_auto
