row_key,sheet,tc_id,verdict,defect_class,redesign_pattern,defer_category,cue_flags,confidence,reason,pass
27.Contacts#96.0,27.Contacts,96.0,REVIEW,,selection_gated,A_fixture,fixture,0.82,방향키 focus 이동 관찰이나 이동할 연락처 선택 화면 진입 fixture 필요,pass1
27.Contacts#97.0,27.Contacts,97.0,REVIEW,,selection_gated,A_fixture,fixture,0.82,"Down focus 이동 관찰, 연락처 존재·선택 화면 fixture 전제",pass1
27.Contacts#98.0,27.Contacts,98.0,REVIEW,,selection_gated,A_fixture,fixture,0.82,"Down focus 이동 관찰, SIM/계정 연락처 fixture 전제",pass1
27.Contacts#99.0,27.Contacts,99.0,REVIEW,,selection_gated,A_fixture,fixture,0.82,"Down focus 이동 관찰, 선택 화면 fixture 필요",pass1
27.Contacts#100.0,27.Contacts,100.0,REVIEW,,selection_gated,A_fixture,fixture,0.82,"다음 버튼 ok로 선택화면 이동 관찰, 연락처 fixture 전제",pass1
27.Contacts#101.0,27.Contacts,101.0,REVIEW,,selection_gated,A_fixture,fixture,0.8,"연락처 체크(선택 transient) 관찰, 리스트 연락처 fixture·체크 binding 필요",pass1
27.Contacts#102.0,27.Contacts,102.0,REVIEW,,selection_gated,A_fixture,fixture,0.82,"Up focus 이동 관찰, 연락처 리스트 fixture 전제",pass1
27.Contacts#103.0,27.Contacts,103.0,REVIEW,,selection_gated,A_fixture,fixture,0.82,선택완료 focus 관찰이나 연락처 1개 이상 선택된 상태 fixture 전제,pass1
27.Contacts#104.0,27.Contacts,104.0,REVIEW,,selection_gated,A_fixture,fixture,0.82,"선택완료 ok로 이동위치 화면 진입 관찰, 선택 상태 fixture 전제",pass1
27.Contacts#105.0,27.Contacts,105.0,REVIEW,,selection_gated,A_fixture,fixture,0.82,"이동위치 화면 Up focus 관찰, 선택 fixture 전제",pass1
27.Contacts#106.0,27.Contacts,106.0,REVIEW,,selection_gated,A_fixture,fixture,0.82,"이동위치 Down focus 관찰, 저장위치 2개 fixture 전제",pass1
27.Contacts#107.0,27.Contacts,107.0,REVIEW,,selection_gated,A_fixture,fixture,0.8,"이동위치 선택(transient) 관찰, 저장위치 2개 fixture·선택 binding",pass1
27.Contacts#108.0,27.Contacts,108.0,REVIEW,,selection_gated,A_fixture,fixture,0.82,"이동 버튼 focus 관찰, 저장위치 2개 fixture 전제",pass1
27.Contacts#109.0,27.Contacts,109.0,REVIEW,,popup_cancel,A_fixture,fixture,0.8,이동 ok로 확인 팝업 노출 관찰(확인 미실행 가능)이나 선택·저장위치 fixture 전제,pass1
27.Contacts#110.0,27.Contacts,110.0,EXCLUDE,,-,-,"mutation,fixture",0.9,확인 ok로 '연락처 이동 완료' 실제 영속 이동 mutation 결과 서술,pass1
28.Camera#6.0,28.Camera,6.0,REVIEW,D2_verifier,observe_split,C_verifier,none,0.6,"expected '문제가 없음' 모호 문구, 모드 전환 결과 고정 assert 불가",strict2
28.Camera#17.0,28.Camera,17.0,REVIEW,,-,A_fixture,fixture,0.65,"피사체 얼굴 위치별 토스트 검증, 실피사체 fixture 전제. 환경 구성 필요",pass1
28.Camera#18.0,28.Camera,18.0,REVIEW,,transient_input,C_verifier,none,0.6,4:3/1:1/16:9/Full 화면비 적용 검증. 화면비 layout verifier 미실증,pass1
28.Camera#19.0,28.Camera,19.0,REVIEW,D2_verifier,transient_input,C_verifier,none,0.55,"토스트 출력 검증은 transient, 고정 요소 presence assert 곤란",strict2
28.Camera#20.0,28.Camera,20.0,REVIEW,D2_verifier,transient_input,C_verifier,none,0.55,"Long Tap 후 토스트 출력 검증, transient 비결정 verifier",strict2
28.Camera#47.0,28.Camera,47.0,EXCLUDE,,-,-,"mutation,external",0.88,동영상 촬영됨 = 촬영물 생성 외부효과 결과 서술,pass1
28.Camera#65.0,28.Camera,65.0,REVIEW,D5_mutation,observe_split,E_binding,none,0.55,"카메라 변경 탭이 전/후면 전환 모드 변경 부작용, 단순 관찰 아님",strict2
28.Camera#67.0,28.Camera,67.0,EXCLUDE,,-,-,"mutation,external",0.87,동영상 촬영 후 플래시 유지 = 촬영물 생성 외부효과 서술,pass1
28.Camera#74.0,28.Camera,74.0,REVIEW,,observe_split,B_compose,mutation,0.6,"설정값별 사진·동영상 촬영 포함, 촬영물 생성 mutation 혼합. 설정 관찰과 촬영 분리 필요",pass1
28.Camera#126.0,28.Camera,126.0,EXCLUDE,,-,-,"mutation,external",0.88,OK키로 사진 촬영되고 프리뷰 표시 = 촬영물 생성 외부효과,pass1
28.Camera#127.0,28.Camera,127.0,REVIEW,,observe_split,D_system_state,mutation,0.72,focus 이동 관찰이나 선행 procedure에 OK키 촬영 포함 = 촬영 pre-state 혼합,pass1
28.Camera#128.0,28.Camera,128.0,REVIEW,,observe_split,D_system_state,mutation,0.72,"focus 관찰이나 선행 OK키 사진촬영 mutation 경유, pre-state 분리 필요",pass1
28.Camera#129.0,28.Camera,129.0,REVIEW,,observe_split,D_system_state,mutation,0.72,focus 관찰이나 선행 OK키 촬영 mutation 경유,pass1
28.Camera#130.0,28.Camera,130.0,KEEP,none,-,-,none,0.78,"방향키 입력 시 촬영버튼 focus, 고정 요소 focus assert 가능",strict2
28.Camera#131.0,28.Camera,131.0,KEEP,none,-,-,none,0.78,"UP 방향키로 사진 항목 focus 이동, 결정적 고정 요소",strict2
28.Camera#132.0,28.Camera,132.0,KEEP,none,-,-,none,0.76,"UP 연속으로 1x 항목 focus, 고정 요소 focus assert",strict2
28.Camera#133.0,28.Camera,133.0,KEEP,none,-,-,none,0.74,"전면 카메라 설정 항목 focus 이동, 고정 라벨, mutation 없음",strict2
28.Camera#134.0,28.Camera,134.0,KEEP,none,-,-,none,0.74,"전면 Right로 타이머 focus, 결정적 고정 요소",strict2
28.Camera#135.0,28.Camera,135.0,KEEP,none,-,-,none,0.74,"후면 UP 연속으로 타이머 focus, 고정 요소 assert 가능",strict2
28.Camera#136.0,28.Camera,136.0,KEEP,none,-,-,none,0.74,"후면 Right로 플래시 아이콘 focus, 결정적 고정 요소",strict2
28.Camera#137.0,28.Camera,137.0,KEEP,none,-,-,none,0.72,"후면 Down으로 2x focus 이동, 고정 요소 focus assert",strict2
28.Camera#138.0,28.Camera,138.0,REVIEW,D5_mutation,observe_split,E_binding,none,0.6,"OK키가 배율설정 활성화 토글, 단순 focus 아닌 모드 활성 부작용",strict2
28.Camera#139.0,28.Camera,139.0,REVIEW,D2_verifier,observe_split,C_verifier,none,0.62,"Right 길게 눌러 1.9X 점진 확대, 가변 배율값 고정 assert 불가",strict2
28.Camera#140.0,28.Camera,140.0,REVIEW,D2_verifier,observe_split,C_verifier,none,0.62,"2X~4X 연속 확대 점진값, 가변 배율 비결정 verifier",strict2
28.Camera#141.0,28.Camera,141.0,REVIEW,D2_verifier,observe_split,C_verifier,none,0.62,"4X→2X 점진 축소 가변 배율값, 고정 텍스트 assert 불가",strict2
28.Camera#142.0,28.Camera,142.0,REVIEW,D2_verifier,observe_split,C_verifier,none,0.62,"1.9X~1X 연속 축소 점진값, 비결정 배율 verifier",strict2
28.Camera#143.0,28.Camera,143.0,EXCLUDE,D5_mutation,observe_split,-,none,0.86,OK키 2x활성화+Right로 2X~4X 줌 배율 변경 = 실제 카메라 줌 상태 mutation,strict2
28.Camera#144.0,28.Camera,144.0,EXCLUDE,D5_mutation,observe_split,-,none,0.86,OK 2x활성화 후 Left로 4X->2X 줌 축소 = 줌 상태 변경 mutation,strict2
28.Camera#145.0,28.Camera,145.0,EXCLUDE,D5_mutation,observe_split,-,none,0.85,OK 2x활성화 후 줌 1.9X~1X 축소+가변배율 verifier 불안정 = mutation,strict2
28.Camera#146.0,28.Camera,146.0,KEEP,none,-,-,none,0.82,"precondition 공란, UP키로 사진 요소 포커스만 mutation 없음 고정 요소 assert",strict2
28.Camera#147.0,28.Camera,147.0,KEEP,none,-,-,none,0.85,방향키로 동영상 촬영 버튼 포커스 이동만 고정 요소 검증 mutation 없음,strict2
28.Camera#148.0,28.Camera,148.0,EXCLUDE,,-,-,"mutation,external",0.86,OK키로 동영상이 촬영되어야 함 = 촬영물 생성 외부효과 결과,pass1
28.Camera#149.0,28.Camera,149.0,EXCLUDE,,-,-,"mutation,external",0.82,OK키로 동영상 촬영 중단(저장) = 촬영물 생성 외부효과 경유,pass1
28.Camera#150.0,28.Camera,150.0,REVIEW,,observe_split,D_system_state,mutation,0.7,일시중단 아이콘 focus 관찰이나 선행 OK키 동영상 촬영 중 상태 pre 필요,pass1
28.Camera#151.0,28.Camera,151.0,REVIEW,,observe_split,D_system_state,mutation,0.68,일시중단 전환 관찰이나 동영상 촬영 중 상태 전제·녹화 mutation 경유,pass1
28.Camera#152.0,28.Camera,152.0,REVIEW,,observe_split,D_system_state,mutation,0.68,"촬영 재개 관찰이나 동영상 녹화 진행 mutation 경유, pre-state 필요",pass1
28.Camera#153.0,28.Camera,153.0,REVIEW,,observe_split,D_system_state,mutation,0.7,photo shooting 버튼 focus 관찰이나 선행 OK키 동영상 촬영 mutation 경유,pass1
28.Camera#154.0,28.Camera,154.0,EXCLUDE,,-,-,"mutation,external",0.8,"OK키 단발 입력으로 '사진이 촬영된다' 실제 사진파일 생성 atomic mutation. 분리 불가, 구제 불가",pass1
28.Camera#155.0,28.Camera,155.0,EXCLUDE,D5_mutation,-,-,none,0.84,OK키로 전/후면 카메라 화면 전환 = 카메라 상태 토글 mutation,strict2
28.Camera#156.0,28.Camera,156.0,EXCLUDE,D5_mutation,-,-,none,0.84,OK키+하드키 카메라버튼으로 전/후면 전환 = 상태 토글 mutation,strict2
28.Camera#157.0,28.Camera,157.0,KEEP,none,-,-,none,0.84,가로모드 방향키로 사진 촬영 버튼 포커스만 고정 요소 검증 mutation 없음,strict2
28.Camera#158.0,28.Camera,158.0,KEEP,none,-,-,none,0.84,방향키로 동영상 촬영 버튼 포커스 이동만 고정 요소 검증,strict2
28.Camera#159.0,28.Camera,159.0,REVIEW,,observe_split,B_compose,mutation,0.55,RESCUE: 녹화 시작만(파일 저장은 중단 row #160). 형제 #160-162가 REVIEW인데 시작만 EXCLUDE는 불정합. 시작전이 assert 분리,pass1
28.Camera#160.0,28.Camera,160.0,REVIEW,,observe_split,B_compose,mutation,0.6,OK키 촬영 중단으로 영상 저장 mutation 발생. 중단 assert와 저장효과 분리 필요,pass1
28.Camera#161.0,28.Camera,161.0,REVIEW,,observe_split,B_compose,mutation,0.6,촬영 중 일시중단 아이콘 변경 관찰. 진행중 촬영 mutation과 아이콘 assert 분리 필요,pass1
28.Camera#162.0,28.Camera,162.0,REVIEW,,observe_split,B_compose,mutation,0.6,"OK키 촬영 재시작, 영상 생성 진행. 촬영 mutation 분리 필요",pass1
28.Camera#163.0,28.Camera,163.0,KEEP,none,-,-,none,0.84,Up키로 화면 전환 요소 포커스만 고정 요소 검증 mutation 없음,strict2
28.Camera#164.0,28.Camera,164.0,KEEP,none,-,-,none,0.82,Left키로 사진 요소 포커스만 mutation 없음 고정 요소 포커스 assert,strict2
28.Camera#165.0,28.Camera,165.0,REVIEW,D1_fixture,observe_split,A_fixture,none,0.62,Down키로 사진 미리보기 썸네일 포커스 = 기존 촬영 사진 데이터 존재 전제 가능,strict2
28.Camera#166.0,28.Camera,166.0,KEEP,none,-,-,none,0.8,Left키로 1X 배율 라벨 포커스만 포커스 이동이며 줌 적용 아님,strict2
28.Camera#167.0,28.Camera,167.0,KEEP,none,-,-,none,0.8,방향키로 2X 라벨 포커스만 포커스 이동이며 줌 적용 아님,strict2
28.Camera#168.0,28.Camera,168.0,REVIEW,,transient_input,C_verifier,none,0.62,Down키 4X→2X 배율 축소 transient. 배율 값 verifier 미실증,pass1
28.Camera#169.0,28.Camera,169.0,REVIEW,,transient_input,C_verifier,none,0.62,Down키 1.9X~1X 축소 transient. 배율 값 verifier 미실증,pass1
28.Camera#170.0,28.Camera,170.0,REVIEW,,transient_input,C_verifier,none,0.62,UP키 1X→1.9X 확대 transient. 배율 값 verifier 미실증,pass1
28.Camera#171.0,28.Camera,171.0,REVIEW,,transient_input,C_verifier,none,0.62,UP키 1.9X→4X 확대 transient. 배율 값 verifier 미실증,pass1
28.Camera#172.0,28.Camera,172.0,REVIEW,,transient_input,C_verifier,none,0.62,Down키 4X→2X 축소 transient. 배율 값 verifier 미실증,pass1
28.Camera#173.0,28.Camera,173.0,REVIEW,,transient_input,C_verifier,none,0.62,Down키 2X→1X 배율 축소 transient. 배율 값 verifier 미실증,pass1
28.Camera#174.0,28.Camera,174.0,KEEP,none,-,-,none,0.84,방향키로 타이머 요소 포커스만 고정 요소 검증 mutation 없음,strict2
28.Camera#175.0,28.Camera,175.0,KEEP,none,-,-,none,0.84,방향키로 설정 요소 포커스만 고정 요소 검증 mutation 없음,strict2
29.Clock#1.0,29.Clock,1.0,KEEP,none,-,-,none,0.9,"알람 없음 명시, 방향키로 '+' 아이콘 포커스만 고정 요소 검증",strict2
29.Clock#2.0,29.Clock,2.0,KEEP,none,-,-,none,0.88,"알람 없음 명시, Up으로 '+' 포커스 후 무변화 고정 요소 검증",strict2
29.Clock#3.0,29.Clock,3.0,KEEP,none,-,-,none,0.9,"알람 없음 명시, Down으로 '알람 추가' 문구 포커스만 고정 텍스트 검증",strict2
29.Clock#4.0,29.Clock,4.0,KEEP,none,-,-,none,0.89,Down 2회로 하단 '알람' 탭 포커스만 고정 탭 요소 검증,strict2
29.Clock#5.0,29.Clock,5.0,KEEP,none,-,-,none,0.88,Right로 세계시각/타이머/스톱워치 탭 포커스 이동만 고정 탭 라벨 검증,strict2
29.Clock#6.0,29.Clock,6.0,REVIEW,,-,A_fixture,fixture,0.7,precondition '설정된 알람 존재' fixture 전제. focus 관찰이나 알람 fixture 필요,pass1
29.Clock#7.0,29.Clock,7.0,REVIEW,,-,A_fixture,fixture,0.7,설정된 알람 fixture 전제. 라벨/토글/날짜 focus 관찰이나 fixture 필요,pass1
29.Clock#8.0,29.Clock,8.0,REVIEW,,-,A_fixture,fixture,0.68,설정된 알람 fixture 전제. OK로 상세 열림/닫힘 토글 관찰이나 fixture 필요,pass1
29.Clock#9.0,29.Clock,9.0,KEEP,none,-,-,none,0.88,세계시각 탭에서 방향키로 '+' 아이콘 포커스만 고정 요소 검증,strict2
29.Clock#10.0,29.Clock,10.0,KEEP,none,-,-,none,0.76,"OK로 도시 선택창 이동+뒤로가기 버튼 포커스, 화면 전환·포커스만 데이터 mutation 아님",strict2
29.Clock#11.0,29.Clock,11.0,REVIEW,D3_prestate,observe_split,D_system_state,none,0.6,"precondition 도시 선택창 진입 상태 전제, procedure에 진입 단계 없음 선행 셋업 필요",strict2
29.Clock#12.0,29.Clock,12.0,REVIEW,D3_prestate,observe_split,D_system_state,none,0.6,도시 선택창 진입 상태 precondition만 있고 procedure에 진입 단계 없음,strict2
29.Clock#13.0,29.Clock,13.0,REVIEW,D3_prestate,observe_split,D_system_state,none,0.6,"도시 선택창 진입 상태 precondition 전제, procedure에 화면 진입 단계 누락",strict2
29.Clock#14.0,29.Clock,14.0,REVIEW,D4_carrier,observe_split,C_verifier,none,0.7,"expected가 '이미 선택된 위치' 유무에 분기, 결정적 단일 결과 assert 불가",strict2
29.Clock#15.0,29.Clock,15.0,KEEP,none,-,-,none,0.88,"타이머 없음 명시, 방향키로 '00분' 영역 포커스만 고정 요소 검증",strict2
29.Clock#16.0,29.Clock,16.0,REVIEW,,transient_input,C_verifier,input,0.65,숫자 입력으로 '00분' 영역 입력 검증. transient input 검증 재설계 필요,pass1
29.Clock#17.0,29.Clock,17.0,KEEP,none,-,-,none,0.87,"타이머 없음, Right/Left로 '00초'/'00시' 영역 포커스 이동만 고정 요소 검증",strict2
29.Clock#18.0,29.Clock,18.0,KEEP,none,-,-,none,0.86,"타이머 없음, Right 2회로 스톱워치 탭 이동만 고정 탭 검증 포커스 이동",strict2
29.Clock#19.0,29.Clock,19.0,KEEP,none,-,-,none,0.85,"타이머 없음, Keep Down/Up으로 알람 탭/더보기 아이콘 포커스 한계 고정 요소 검증",strict2
29.Clock#20.0,29.Clock,20.0,REVIEW,,-,A_fixture,fixture,0.68,precondition '설정된 타이머 존재' fixture 전제. focus·추가버튼 관찰이나 fixture 필요,pass1
29.Clock#21.0,29.Clock,21.0,REVIEW,,-,A_fixture,fixture,0.7,precondition '설정된 타이머 존재' fixture 전제. 재생 아이콘 focus 관찰이나 fixture 필요,pass1
29.Clock#22.0,29.Clock,22.0,REVIEW,D1_fixture,observe_split,A_fixture,none,0.7,"precondition '설정된 타이머 존재' = 기존 타이머 데이터 fixture 전제, 라벨 영역 포커스",strict2
29.Clock#24.0,29.Clock,24.0,REVIEW,,observe_split,F_misc,none,0.6,OK로 타이머 재생=transient 상태변화. 관찰+effect 혼합 assert 분리 필요,pass1
29.Clock#25.0,29.Clock,25.0,REVIEW,D1_fixture,observe_split,A_fixture,none,0.7,"precondition '설정된 타이머 존재' = 기존 타이머 fixture 전제, 삭제버튼 포커스",strict2
29.Clock#26.0,29.Clock,26.0,KEEP,none,-,-,none,0.88,스톱워치 진입 후 방향키로 재생버튼 최초 포커스만 고정 요소 검증,strict2
29.Clock#27.0,29.Clock,27.0,REVIEW,,observe_split,F_misc,none,0.62,OK로 스톱워치 재생=transient 동작. 관찰+실행 혼합,pass1
29.Clock#28.0,29.Clock,28.0,REVIEW,,observe_split,F_misc,none,0.58,OK 재생 선행+포커스 관찰. 실행상태 전제 혼합,pass1
29.Clock#29.0,29.Clock,29.0,REVIEW,,selection_gated,E_binding,fixture,0.62,구간기록 누적 유무로 포커스 분기. 기록 fixture·바인딩 미결,pass1
29.Clock#30.0,29.Clock,30.0,REVIEW,,observe_split,F_misc,none,0.55,재생 상태 전제 후 타이머탭 이동 관찰. 실행상태 전제 혼합,pass1
29.Clock#31.0,29.Clock,31.0,REVIEW,,observe_split,F_misc,none,0.55,재생 상태 전제 후 더보기 포커스 이동. 실행상태 전제 혼합,pass1
29.Clock#32.0,29.Clock,32.0,REVIEW,,selection_gated,E_binding,fixture,0.6,추가 타이머 유무로 포커스 분기. 타이머 fixture 바인딩 미결,pass1
29.Clock#109.0,29.Clock,109.0,REVIEW,,transient_input,C_verifier,input,0.66,볼륨 Bar 조절·소리 변화·무음 아이콘 검증. 값 입력+verifier 필요,pass1
29.Clock#110.0,29.Clock,110.0,REVIEW,,transient_input,D_system_state,mutation,0.6,점점 크게 On/Off 토글 검증. 영속 설정 토글 조작·verifier 필요,pass1
29.Clock#116.0,29.Clock,116.0,REVIEW,,transient_input,C_verifier,input,0.62,빈 영역 없음+볼륨 최소화 음소거 검증. 값 입력+layout verifier,pass1
3.Sub LCD#5.0,3.Sub LCD,5.0,REVIEW,D2_verifier,observe_split,C_verifier,none,0.8,"Sub LCD 별도 디스플레이 화면 표시 검증, 단말 UI dump로 결정적 assert 불가",strict2
3.Sub LCD#6.0,3.Sub LCD,6.0,REVIEW,D2_verifier,observe_split,C_verifier,none,0.8,"Sub LCD 자동 화면 전환 안됨 검증, 별도 디스플레이로 결정적 assert 불가",strict2
3.Sub LCD#7.0,3.Sub LCD,7.0,REVIEW,D2_verifier,observe_split,C_verifier,none,0.82,"Sub LCD 8초 후 꺼짐 시간기반 가변+별도 디스플레이 검증, 결정적 assert 불가",strict2
3.Sub LCD#16.0,3.Sub LCD,16.0,REVIEW,D2_verifier,observe_split,C_verifier,none,0.8,"Sub LCD 배터리·시계·날짜 표시 검증, 가변값+별도 LCD 결정적 assert 불가",strict2
3.Sub LCD#17.0,3.Sub LCD,17.0,REVIEW,D2_verifier,observe_split,C_verifier,none,0.8,"Sub LCD 만보기 걸음수 등 표시 검증, 별도 디스플레이+가변값 결정적 assert 불가",strict2
3.Sub LCD#18.0,3.Sub LCD,18.0,REVIEW,,-,D_system_state,"fixture,external",0.58,"일정시간 걷기로 걸음수 실시간 증가 검증 = 물리 센서 상태 전제, 자동화 불가 입력",pass1
3.Sub LCD#39.0,3.Sub LCD,39.0,REVIEW,,-,D_system_state,fixture,0.55,"라디오 재생중 상태 pre fixture 전제, 폴더 닫힘 후 8초 Sub LCD Off 관찰",pass1
3.Sub LCD#47.0,3.Sub LCD,47.0,REVIEW,,-,D_system_state,external,0.55,"충전기 장착/탈착 물리 외부효과 전제, Sub LCD 충전 표시 노출 검증",pass1
3.Sub LCD#48.0,3.Sub LCD,48.0,REVIEW,,-,D_system_state,"fixture,external",0.52,"배터리 방전·Phone Off·충전기 장착 물리 상태 전제, 폰 켜짐/충전 노출 검증",pass1
3.Sub LCD#49.0,3.Sub LCD,49.0,REVIEW,,-,D_system_state,"fixture,external",0.52,"배터리 완충·충전기 장탈착 물리 상태 fixture 전제, 밝기/아이콘 노출 검증",pass1
3.Sub LCD#50.0,3.Sub LCD,50.0,REVIEW,,-,D_system_state,"fixture,external",0.55,"배터리 20/10% 부족 상태 fixture 전제, 부족 알림·LCD 노출 검증",pass1
3.Sub LCD#52.0,3.Sub LCD,52.0,REVIEW,D2_verifier,observe_split,C_verifier,none,0.83,"배터리 초록·번개아이콘 색상 표시, Sub LCD 색상/8초 가변 결정적 assert 불가",strict2
3.Sub LCD#54.0,3.Sub LCD,54.0,REVIEW,D2_verifier,observe_split,C_verifier,none,0.84,"완충·8초·아이콘 색상·번개 표시 Sub LCD 시간기반 가변값 검증, 결정적 assert 불가",strict2
3.Sub LCD#55.0,3.Sub LCD,55.0,REVIEW,D2_verifier,observe_split,C_verifier,none,0.83,"배터리 초록·번개아이콘 색상 표시, Sub LCD 색상 검증 결정적 assert 불가",strict2
3.Sub LCD#59.0,3.Sub LCD,59.0,REVIEW,D2_verifier,observe_split,C_verifier,none,0.84,"충전 AOD·만보기 화면 전환·아이콘 색상·8초 Sub LCD 가변값 검증, 결정적 assert 불가",strict2
3.Sub LCD#60.0,3.Sub LCD,60.0,REVIEW,,-,A_fixture,fixture,0.7,"precondition '실행중 앱 있음' 전제, 실행앱 화면전환 검증 위해 앱 사전실행 fixture 필요",pass1
3.Sub LCD#62.0,3.Sub LCD,62.0,REVIEW,D5_mutation,observe_split,C_verifier,none,0.72,볼륨 Up/Down Key로 실제 볼륨 변경 mutation + 볼륨바 미표시 Sub LCD 검증,strict2
3.Sub LCD#63.0,3.Sub LCD,63.0,REVIEW,,-,A_fixture,fixture,0.68,"라디오/음악 재생 전제 후 볼륨업 검증, 미디어 재생 fixture 필요",pass1
3.Sub LCD#64.0,3.Sub LCD,64.0,REVIEW,,-,A_fixture,fixture,0.68,"라디오/음악 재생 전제 후 볼륨다운 검증, 미디어 재생 fixture 필요",pass1
3.Sub LCD#66.0,3.Sub LCD,66.0,EXCLUDE,,-,-,external,0.85,"전원키로 실제 단말 종료 후 종료 애니메이션 검증, 실 종료=외부효과(라벨 아님)",pass1
30.Voice Recorder#1.0,30.Voice Recorder,1.0,KEEP,none,-,-,none,0.9,하드키 입력으로 '녹음 시작' 아이콘 포커스만 녹음 미시작 고정 요소 검증,strict2
30.Voice Recorder#2.0,30.Voice Recorder,2.0,REVIEW,,observe_split,F_misc,external,0.55,OK로 녹음 시작=transient mic 캡처(파일 미저장). 외부효과 transient·관찰 혼합→구제,pass1
30.Voice Recorder#3.0,30.Voice Recorder,3.0,REVIEW,,observe_split,F_misc,external,0.55,녹음 진행 중 일시정지 버튼 포커스. 녹음 외부효과 선행 전제,pass1
30.Voice Recorder#4.0,30.Voice Recorder,4.0,REVIEW,,observe_split,F_misc,external,0.55,OK로 녹음 일시정지=UI 아이콘 변경(파일 미생성). transient 상태변경·관찰 혼합→구제,pass1
30.Voice Recorder#5.0,30.Voice Recorder,5.0,REVIEW,,popup_cancel,F_misc,external,0.55,"OK OK로 중지·저장팝업, 파일명 포커스. 저장 미확정·녹음 전제",pass1
30.Voice Recorder#6.0,30.Voice Recorder,6.0,REVIEW,,popup_cancel,F_misc,external,0.6,저장팝업 내 취소 버튼 포커스 이동. 녹음 전제·저장 미실행,pass1
30.Voice Recorder#7.0,30.Voice Recorder,7.0,EXCLUDE,,-,-,external,0.82,expected '녹음 파일 저장됨'=영속 파일 생성 실제 결과 서술. 구제 불가,pass1
30.Voice Recorder#8.0,30.Voice Recorder,8.0,REVIEW,,popup_cancel,F_misc,external,0.6,저장팝업 Back로 취소·녹음화면 복귀 관찰. 녹음 진행상태 전제,pass1
30.Voice Recorder#9.0,30.Voice Recorder,9.0,REVIEW,,selection_gated,A_fixture,fixture,0.7,저장 녹음 파일 fixture 전제 후 모든 녹음 영역 포커스,pass1
30.Voice Recorder#10.0,30.Voice Recorder,10.0,REVIEW,,selection_gated,A_fixture,fixture,0.66,녹음 목록 포커스 이동. 저장 녹음 목록 fixture 전제,pass1
30.Voice Recorder#11.0,30.Voice Recorder,11.0,REVIEW,,selection_gated,A_fixture,fixture,0.68,모든녹음 리스트 활성·카테고리 나열. 녹음 파일 fixture 전제,pass1
30.Voice Recorder#12.0,30.Voice Recorder,12.0,REVIEW,,selection_gated,A_fixture,fixture,0.64,리스트 이동 후 해당 녹음 리스트로 이동. 녹음 fixture 전제,pass1
30.Voice Recorder#13.0,30.Voice Recorder,13.0,REVIEW,,selection_gated,A_fixture,fixture,0.66,녹음파일 열려 재생버튼 포커스. 저장 녹음 fixture 전제,pass1
30.Voice Recorder#14.0,30.Voice Recorder,14.0,REVIEW,,observe_split,A_fixture,fixture,0.58,10초 앞으로 감기·재생음 송출 검증. 녹음 fixture+재생 transient 검증,pass1
30.Voice Recorder#15.0,30.Voice Recorder,15.0,REVIEW,,observe_split,A_fixture,fixture,0.58,10초 뒤로 감기·재생음 송출 검증. 녹음 fixture+재생 transient 검증,pass1
30.Voice Recorder#16.0,30.Voice Recorder,16.0,REVIEW,,popup_cancel,A_fixture,fixture,0.6,이름변경 아이콘 포커스·OK로 이름변경 팝업 노출. 녹음 fixture 전제,pass1
30.Voice Recorder#17.0,30.Voice Recorder,17.0,REVIEW,,observe_split,A_fixture,fixture,0.6,열린 파일 외 영역 포커스·OK시 닫힘 관찰. 녹음 fixture 전제,pass1
30.Voice Recorder#18.0,30.Voice Recorder,18.0,REVIEW,,selection_gated,A_fixture,fixture,0.66,녹음 파일 편집 화면 재생버튼 포커스. 녹음 fixture 전제,pass1
30.Voice Recorder#19.0,30.Voice Recorder,19.0,REVIEW,,selection_gated,A_fixture,fixture,0.62,편집화면 파동 시작부분 포커스. 녹음 편집 fixture 전제,pass1
30.Voice Recorder#20.0,30.Voice Recorder,20.0,REVIEW,,selection_gated,A_fixture,fixture,0.6,현재 재생중 시간바 포커스. 녹음 편집 fixture+재생 상태 전제,pass1
30.Voice Recorder#21.0,30.Voice Recorder,21.0,REVIEW,,selection_gated,A_fixture,fixture,0.62,우측 파일 편집바 포커스 관찰. 녹음 편집 fixture 전제,pass1
30.Voice Recorder#22.0,30.Voice Recorder,22.0,REVIEW,,observe_split,A_fixture,fixture,0.55,OK 후 좌측 편집바 이동. 편집바 위치 변경 동작·녹음 fixture 전제,pass1
30.Voice Recorder#23.0,30.Voice Recorder,23.0,REVIEW,,roundtrip_restore,A_fixture,fixture,0.55,파동 편집 중 취소로 원본 복원·포커스. 편집 fixture·복원 전제,pass1
30.Voice Recorder#28.0,30.Voice Recorder,28.0,EXCLUDE,,-,-,external,0.85,expected '녹음 저장 후 종료'=영속 파일 생성 실제 서술+1시간 BLOCKED. 구제 불가,pass1
31.Radio#2.0,31.Radio,2.0,REVIEW,,observe_split,D_system_state,"fixture,external",0.55,이어폰+라디오 재생 전제 후 홈 복귀·재생지속 관찰. HW fixture·재생 전제,pass1
31.Radio#3.0,31.Radio,3.0,REVIEW,,selection_gated,D_system_state,fixture,0.6,이어폰 연결 전제 후 재생/정지 버튼 포커스. HW fixture 전제,pass1
